706380067,344422720
37333947,344422720
51565737,344422720
175307058,344422720
786223244,344422720
3169207284,344422720
3863296332,344422720
259126666,344422720
1208309180,823550539
10228272,823550539
1346251630715543552,823550539
1269028232621326337,823550539
1238346079705288709,823550539
717378051957506048,823550539
1322932869942095872,823550539
1069339667995271168,823550539
2280656054,823550539
1230910137075978242,823550539
1441312316,823550539
1251767142804074498,823550539
1152289116635242496,823550539
822829118664359938,823550539
418517715,823550539
1248362278669430784,823550539
756758359,823550539
1257892336924798977,823550539
471213905,823550539
1311545436704997376,823550539
1045555626426998784,823550539
1300205403033284608,823550539
736583624972238848,823550539
1491879169,823550539
20832884,823550539
94571091,823550539
1174158390718865409,823550539
1348278103102136321,823550539
1373363788213288960,823550539
2355094310,823550539
281450864,823550539
1336443721659760642,568238566
36250453,568238566
23990483,568238566
1600798730,568238566
799088390641618944,568238566
145044648,568238566
58728235,568238566
3165894259,568238566
69415222,568238566
229009574,568238566
16319888,568238566
480165062,1381214332114010114
2834886343,1381214332114010114
1260490009443958784,1381214332114010114
781019903574806529,1381214332114010114
1173712730202595334,1381214332114010114
1175652034525032448,1381214332114010114
142381185,1381214332114010114
494741673,1381214332114010114
1355351691466403842,1381214332114010114
20724173,1381214332114010114
2221785156,1381214332114010114
1260337980897554432,1381214332114010114
1275949387550584832,1381214332114010114
1152260805666181125,1381214332114010114
1039764411475550208,1381214332114010114
1055505166198300672,1381214332114010114
1009882323708506118,1381214332114010114
9560992,1381214332114010114
968842541222084610,1381214332114010114
16573941,1381214332114010114
1213333154599014405,1381214332114010114
1108565574,1381214332114010114
2369799780,1381214332114010114
230623073,1381214332114010114
1355003477240541187,1381214332114010114
47353721,1381214332114010114
613264547,1381214332114010114
24311921,1381214332114010114
822060714080636931,1381214332114010114
1604683951,1381214332114010114
1084616069115928578,1381214332114010114
1191855827667128320,1381214332114010114
1185399980825051142,1381214332114010114
1370978962516537347,1381214332114010114
1151567011320696832,1381214332114010114
756353959053230080,1381214332114010114
1356067989624250378,1381214332114010114
1268091547515416577,1381214332114010114
2958864326,1381214332114010114
3822686966,1381214332114010114
365307389,1381214332114010114
2235336818,1381214332114010114
26685249,1381214332114010114
2615581908,1381214332114010114
1714358744,1381214332114010114
436414193,1381214332114010114
1304983082097811460,1381214332114010114
255800575,1381214332114010114
2884776675,1381214332114010114
730879565929779200,1381214332114010114
1191485476697497600,1381214332114010114
22348129,1381214332114010114
49852939,1381214332114010114
925607950135148544,1381214332114010114
1344161442497347584,1381214332114010114
326665662,1381214332114010114
894386521825923073,1381214332114010114
1238151584384761857,1381214332114010114
1023115534039040002,1381214332114010114
1176059647301574659,1381214332114010114
341330045,1381214332114010114
826332877457481728,1381214332114010114
14868762,1381214332114010114
1282104925715984385,1328524413386379264
2925922646,1328524413386379264
1358574129482326021,1328524413386379264
1285030465024319488,1328524413386379264
1266381688583491586,1328524413386379264
728910728330022912,1328524413386379264
1241589101008019457,1328524413386379264
1333104818513211394,1328524413386379264
1306487144412712960,1328524413386379264
1204507635413901312,1328524413386379264
1332232169469702144,1328524413386379264
1323669788682416128,1328524413386379264
1332211149480235008,1328524413386379264
3698129356,1328524413386379264
1217606406586630144,1328524413386379264
4722488233,1328524413386379264
1244874994997485568,1328524413386379264
1295293494114660352,1328524413386379264
1283559899788525568,1328524413386379264
1367255701198954499,1328524413386379264
1323867451717640194,1328524413386379264
87301730,1328524413386379264
1326990511165595648,1328524413386379264
1318984769800163329,1328524413386379264
1286746769813102592,1328524413386379264
1288678949245956097,1328524413386379264
1244106489343676418,1328524413386379264
1321587242490597377,1328524413386379264
1331535956432785408,1328524413386379264
1286196647609815040,1328524413386379264
1320251792500940801,1328524413386379264
2957658618,1328524413386379264
188535154,1328524413386379264
1284260694011961344,1328524413386379264
1295974108530765824,1328524413386379264
310586039,1328524413386379264
1264539260113338369,1328524413386379264
308846451,1328524413386379264
910524135993860096,1328524413386379264
1354217188928970757,1328524413386379264
1264986217013075968,1328524413386379264
302112181,1198000307596414976
350862112,1198000307596414976
142820741,1198000307596414976
77653794,1198000307596414976
218592577,1198000307596414976
458368311,1198000307596414976
131596061,1198000307596414976
75400667,1198000307596414976
149281495,1198000307596414976
1052689816100454400,1198000307596414976
757767737766805505,1198000307596414976
69432342,1198000307596414976
142092456,1198000307596414976
132937730,1198000307596414976
1920140406,1198000307596414976
219990061,1198000307596414976
40445356,1198000307596414976
1012847731512168449,1198000307596414976
1362851972,1198000307596414976
183036128,1198000307596414976
121639467,1198000307596414976
156464691,1198000307596414976
428333,1198000307596414976
1299572227419955201,1198000307596414976
175609100,1198000307596414976
768533872564895744,1198000307596414976
119844526,1198000307596414976
659483,1198000307596414976
4911458981,1198000307596414976
3225959234,18147028
40561535,18147028
16638310,18147028
2353531628,41981265
280506966,41981265
223363567,41981265
269552973,41981265
1129967588,41981265
480386538,41981265
1318080356482863104,41981265
16201775,41981265
271214761,41981265
826706863,41981265
386942651,41981265
16203515,41981265
48488561,41981265
328422294,41981265
1227152172321656832,41981265
378451680,41981265
899785465754210304,41981265
16175507,41981265
238582545,41981265
212122380,41981265
3129257991,41981265
26257166,41981265
165741786,41981265
169686021,41981265
549754151,41981265
360453582,41981265
392008282,41981265
36017486,41981265
22461754,41981265
86355732,41981265
50323173,41981265
55038695,41981265
514938737,41981265
24897626,41981265
50721809,41981265
1273055745034956800,41981265
498018544,41981265
2985195976,41981265
323995477,41981265
1262925006373339137,41981265
370524438,41981265
27984953,41981265
16925631,41981265
59845318,41981265
922948852424036352,41981265
34613288,41981265
19918750,41981265
852973970026516480,41981265
25015718,41981265
9890492,41981265
12700662,41981265
2779540731,1348502962050535428
1372006137730580485,1348502962050535428
1727813760,852663488
816790022535856128,852663488
1267286295820156929,852663488
32255812,852663488
341142617,852663488
19252029,852663488
298435272,852663488
9578762,852663488
2887837801,852663488
80203607,852663488
17695942,852663488
31360795,852663488
149074092,852663488
8481682,852663488
147038090,852663488
24032059,852663488
3241618619,852663488
198461194,852663488
1113665304700248064,852663488
8172172,852663488
746069441205526528,852663488
23298901,852663488
166383751,852663488
19383407,852663488
53525086,852663488
728849150,852663488
1124339484,852663488
1293290022846652417,852663488
21072491,852663488
268581613,852663488
1083825611716456448,852663488
3146766895,852663488
7180492,852663488
1153536997660606464,852663488
89009369,852663488
16547411,852663488
1891532018,852663488
174884219,852663488
1882887830,852663488
20793816,852663488
220714400,852663488
402980387,852663488
53789462,852663488
120728377,852663488
72810837,852663488
2581526838,852663488
5676102,852663488
38811911,852663488
16797810,852663488
14640565,852663488
20094363,852663488
787207022533980160,852663488
966488396,852663488
13334762,852663488
2716083546,852663488
762124520345964545,852663488
19333977,852663488
228535666,852663488
2893485831,852663488
793987949230690304,852663488
801797798,852663488
